-1.001318732737203163e+03,5.490679324473035194e+01,1.842702039628143851e+01,1.396946592408238885e+01,9.400027563996696145e+00,2.096209216741103387e-01,3.936937194383867133e-01
1.182310187688976839e+02,4.223671345466107852e+01,2.643208777588037961e+01,1.024410581849900481e+01,1.528386393823840095e+01,2.130549220516499836e-03,2.787012685863992090e-01
8.921874305652215753e+01,3.983231020400628353e+01,2.527388419025512434e+01,1.723266738704080936e+01,1.444256832884823716e+01,2.342101581846869340e-01,1.285762008373491361e-01
-1.686805891369825758e+02,6.900193859750253011e+01,2.461946867941654560e+01,1.357655561181568515e+01,1.409515174419456152e+01,2.308100207169223039e-01,5.610407334550274183e-02
-4.529754266841952131e+02,2.109460273595730939e+01,5.324809159829191429e+01,1.132162477951863444e+01,1.145252077366628463e+01,3.402648659050256374e-01,1.382136460812761203e-01
-1.414485607661196582e+03,4.148465374313795451e+01,1.703488876832562227e+01,1.096306917976291295e+01,8.444312404519815018e+00,8.662979012999441619e-02,3.534982727961437088e-01
9.148189598754034080e+01,2.558001428031880309e+01,9.842806009025426306e+01,1.464781969954705865e+01,1.073558452763980497e+01,2.323137587753716926e-01,4.590502321803357350e-02
-7.774586710110572767e+02,4.586659102460988180e+01,1.823624215014728733e+01,1.459152987202687335e+01,9.431042475898937738e+00,2.746655132164156354e-01,-1.606547686311128043e-01
-2.825693776868026816e+02,2.146799939551693370e+01,7.761819007352944766e+01,1.166320538566556486e+01,9.890881345556422843e+00,-1.397313093507625281e-02,3.544965047281884996e-01
-6.463430042520917596e+01,2.365643413405253170e+01,1.032979843502009203e+02,1.324634589858759348e+01,1.213562935102140550e+01,1.781515631384647524e-01,1.822923792220690897e-01
-1.173467403694911759e+01,6.489843709202263256e+01,2.421748353739473458e+01,1.169212942794677268e+01,1.362742196815060680e+01,3.070046934793794757e-01,7.076636328299396039e-02
-1.109979585489183819e+03,1.771612094787548131e+01,5.687973397073879767e+01,8.882678621056209423e+00,1.339554601796741373e+01,3.255516355188295408e-01,4.044221427977689465e-01
5.587396553893963613e+01,2.444332286889683914e+01,4.553324261373441573e+01,1.385261193889711073e+01,1.749776161155481446e+01,7.599795472499611820e-03,3.119997331913125505e-02
-6.872626585100142620e+02,9.022101528009190474e+01,1.948259433999918144e+01,1.651058348990387259e+01,1.018137072422496203e+01,9.636236873123411872e-02,2.400568395491991525e-01
-1.768859868108779381e+02,2.285628510308001182e+01,3.324665165755342855e+01,1.263749635431042684e+01,1.143376194897522247e+01,2.630878473993403244e-01,2.510476205798596316e-01
1.217328650831493064e+02,8.134690880723807993e+01,2.581291518897533166e+01,1.452919005387367690e+01,1.488044670673707337e+01,2.689070891430377364e-01,7.102527712457779030e-02
8.462597413539997149e+01,6.703702466786481295e+01,2.471293067766844587e+01,1.178166384627163943e+01,1.405660418052785765e+01,1.101878992517234535e-01,-1.261202233433319359e-02
-5.707343327780907316e+01,2.412042968727788406e+01,4.499433060447201171e+01,1.351333722766528922e+01,1.217710813052446817e+01,2.748429192654023301e-01,1.934813822698621122e-01
