x_values, observed, sim_initial_guess, sim_MAP, sim_mu_AP
0.000000000000000000e+00,4.039999999999999944e-05,2.428508272113617892e-03,1.309060860084730995e-03
3.850000000000000089e-01,1.145000000000000049e-04,2.511591927573465603e-03,1.375466622600292821e-03
7.700000000000000178e-01,2.089999999999999844e-04,2.597205647337871674e-03,1.444074319954845873e-03
1.155000000000000027e+00,3.237000000000000077e-04,2.685412709916078916e-03,1.514971192261137722e-03
1.540000000000000036e+00,4.591999999999999403e-04,2.776277117337857918e-03,1.588250459357389401e-03
1.925000000000000044e+00,6.158999999999999544e-04,2.869863969527084759e-03,1.664008453455860124e-03
2.310000000000000053e+00,7.876000000000000622e-04,2.966239120078552425e-03,1.742346848932221698e-03
2.694999999999999840e+00,9.740000000000000394e-04,3.065469238532913393e-03,1.823372580683010327e-03
3.080000000000000071e+00,1.173200000000000111e-03,3.167621748460969656e-03,1.907198255410439249e-03
3.464999999999999858e+00,1.387299999999999948e-03,3.272764794491737211e-03,1.993942329313781389e-03
3.850000000000000089e+00,1.614300000000000153e-03,3.380967192127783648e-03,2.083729745060066037e-03
4.235000000000000320e+00,1.853700000000000009e-03,3.492298381791977824e-03,2.176692147494565209e-03
4.620000000000000107e+00,2.105800000000000553e-03,3.606828356537286097e-03,2.272968348551834307e-03
5.004999999999999893e+00,2.368499999999999946e-03,3.724627593665373691e-03,2.372704898030908970e-03
5.389999999999999680e+00,2.643899999999999809e-03,3.845767030946087642e-03,2.476056549281293977e-03
5.775000000000000355e+00,2.930300000000000266e-03,3.970317961246391629e-03,2.583186716291540307e-03
6.160000000000000142e+00,3.223900000000000463e-03,4.098351955749844795e-03,2.694268008596565830e-03
6.544999999999999929e+00,3.521099999999999664e-03,4.229940779422778664e-03,2.809483217143244997e-03
6.929999999999999716e+00,3.817399999999999873e-03,4.365156305154513881e-03,2.929025701538947625e-03
7.315000000000000391e+00,4.102699999999999923e-03,4.504070413468923804e-03,3.053100058698981004e-03
7.700000000000000178e+00,4.369800000000000073e-03,4.646754887635492354e-03,3.181923477387895403e-03
8.085000000000000853e+00,4.609799999999999835e-03,4.793281303543041327e-03,3.315725731921782132e-03
8.470000000000000639e+00,4.822399999999999257e-03,4.943720914604495843e-03,3.454750841091704452e-03
8.855000000000000426e+00,5.006800000000000486e-03,5.098144518254187595e-03,3.599257891090681949e-03
9.240000000000000213e+00,5.167499999999999351e-03,5.256622319379074260e-03,3.749521835127323649e-03
9.625000000000000000e+00,5.305300000000000640e-03,5.419223786239975825e-03,3.905834943614647746e-03
1.000999999999999979e+01,5.423199999999999549e-03,5.586017495737599821e-03,4.068508140219797772e-03
1.039499999999999957e+01,5.526500000000000162e-03,5.757070975380657735e-03,4.237872288229243591e-03
1.077999999999999936e+01,5.620499999999999628e-03,5.932450577136969862e-03,4.414279646855930050e-03
1.116499999999999915e+01,5.708399999999999759e-03,6.112221233583180723e-03,4.598105359254460282e-03
1.155000000000000071e+01,5.790199999999999687e-03,6.296446271337474004e-03,4.789749266774319912e-03
1.193500000000000050e+01,5.869499999999999718e-03,6.485187210911049806e-03,4.989637807561294637e-03
1.232000000000000028e+01,5.949100000000000568e-03,6.678503577279617902e-03,5.198226313957765403e-03
1.270500000000000007e+01,6.030300000000000590e-03,6.876452744245594752e-03,5.416000679161785646e-03
1.308999999999999986e+01,6.122299999999999791e-03,7.079089576740301565e-03,5.643479879773969678e-03
1.347499999999999964e+01,6.218500000000000069e-03,7.286466211312313257e-03,5.881219041043024044e-03
1.385999999999999943e+01,6.324800000000000214e-03,7.498631844834083293e-03,6.129811410531338725e-03
1.424499999999999922e+01,6.446999999999999606e-03,7.715632519608231488e-03,6.389891411296911433e-03
1.463000000000000078e+01,6.586399999999999200e-03,7.937510691101304708e-03,6.662138590426177308e-03
1.501500000000000057e+01,6.752900000000000048e-03,8.164304968951001731e-03,6.947280041651211248e-03
1.540000000000000036e+01,6.949299999999999401e-03,8.396049902483224484e-03,7.246093972115552444e-03
1.578500000000000014e+01,7.181199999999999563e-03,8.632775704635487629e-03,7.559414638476819569e-03
